Options:
Model:                           Independent Contrasts
Tree File Name:                  Rhizobiales.trees
Data File Name:                  LnGenomeSize.txt
Log File Name:                   LnGenomeSize.txt.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1676938870
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      11000000
Burn in:                         1000000
MCMC ML Start:                   False
Schedule File:                   LnGenomeSize.txt.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Test for trait correlation:      True
Kappa:                           Not in use
Delta:                           Not in use
Lambda:                          Not in use
OU:                              Not in use
Min Trans Taxa No:               10
RJ Local Kappa:                  False
RJ Local Lambda:                 False
RJ Local Delta:                  False
RJ Local OU:                     False
Tags:	1
	Tag-Devosia	8	Devosia_enhydra_ATCC_23634 Devosia_sp_Root105 Devosia_sp_Root436 Devosia_psychrophila_CGMCC_1_10210 Devosia_sp_LC5 Devosia_sp_Leaf420 Devosia_sp_Root685 Devosia_sp_S37 
Restrictions:
    Alpha-1                      None
    Sigma-1                      None
Prior Information:
    Priors
        Alpha-1 - uniform -100.00 100.00 
        Sigma-1 - uniform 0.00 100.00 
        AncState-1 - uniform -100.00 100.00 
Node reconstruction / fossilisation:
	MRCA DevosiaAnc Tag-Devosia
Removed taxa:
          Rhizobium_alamii_YR584
Tree Information
     Trees:                      1000
     Taxa:                       160
     Sites:                      1
Iteration	Lh	Tree No	Alpha 1	Sigma^2 1	DevosiaAnc Alpha	
7496000	82.900422	653	15.139619179604	0.247948580794	15.243210	
7497000	82.196311	853	15.355312586891	0.220612131473	15.243209	
7498000	83.907725	163	15.244299793089	0.221669981886	15.245555	
7499000	82.227037	181	15.150561670631	0.221737529541	15.242439	
7500000	83.061974	899	15.075248739161	0.236805685615	15.243584	
7501000	83.232060	441	15.180969176294	0.281625917709	15.243410	
7502000	83.294132	946	15.216142274475	0.231756642166	15.240479	
7503000	81.976522	366	15.157206678344	0.229673217606	15.242664	
7504000	81.244732	835	15.264175477193	0.211627341911	15.242825	
7505000	81.866581	859	15.264994773036	0.240347779210	15.239554	
7506000	81.411736	558	15.236147999201	0.233353682342	15.242616	
7507000	79.273504	831	15.249701118804	0.185549387491	15.242527	
7508000	83.511779	247	15.122815684450	0.235423667354	15.243036	
7509000	81.435301	777	15.342486681575	0.229920586309	15.242508	
7510000	83.168749	300	15.258936524249	0.232668341926	15.242571	
7511000	81.516408	469	15.145534945439	0.256670537838	15.243147	
7512000	82.305312	476	15.242679837872	0.265146498115	15.242268	
7513000	82.841925	235	15.273998103539	0.264615645679	15.238867	
7514000	84.329764	441	15.209094076601	0.251821064518	15.243410	
7515000	82.150845	421	15.129024676878	0.266111438282	15.243691	
7516000	80.137487	794	15.262908956077	0.310898615253	15.241917	
7517000	83.990599	634	15.154245245764	0.211207215386	15.241138	
7518000	82.371118	839	15.142953138815	0.237161509134	15.242616	
7519000	81.928758	16	15.249786979298	0.236113978763	15.241670	
7520000	81.154957	778	15.323982995182	0.286189676855	15.245541	
7521000	82.410920	784	15.303327497903	0.252723665517	15.241741	
7522000	80.712388	96	15.077213547979	0.259893713071	15.242602	
7523000	81.041433	5	15.321872226257	0.274309095381	15.241207	
7524000	80.820957	33	15.362996546515	0.224058107785	15.244043	
7525000	81.506508	879	15.114839528448	0.291777228422	15.241534	
7526000	84.215360	439	15.195323426832	0.213227193508	15.241570	
7527000	82.619488	610	15.270207482931	0.240893619781	15.236916	
7528000	81.761897	467	15.305329757309	0.264860076851	15.241678	
7529000	80.315418	689	15.086523640440	0.314247225001	15.241867	
7530000	80.906947	739	15.159512371855	0.290773891275	15.243163	
7531000	82.366999	40	15.253575777296	0.229342469541	15.242547	
7532000	81.141904	226	15.385661592415	0.272516930884	15.242600	
7533000	82.018304	266	15.163174278412	0.222940313336	15.239477	
7534000	80.084068	414	15.047022893696	0.269369973334	15.243210	
7535000	81.282682	873	15.278291371762	0.250967488627	15.240628	
7536000	82.694711	721	15.164731199608	0.253963221721	15.241350	
7537000	82.124956	508	15.174769219204	0.277595507074	15.241482	
7538000	81.319171	559	15.078195111552	0.277617639258	15.239731	
7539000	80.104291	975	15.118231786078	0.292439670450	15.244238	
7540000	78.557750	79	15.400705069211	0.309442919287	15.240709	
7541000	82.668600	537	15.187990284878	0.245307430786	15.240257	
7542000	81.547485	259	15.322879471574	0.241638712233	15.239833	
7543000	79.234484	898	15.282447820870	0.190631096463	15.240881	
7544000	79.403125	955	15.381364764229	0.260072051144	15.243986	
7545000	82.593661	467	15.238174352503	0.240557064618	15.241678	
7546000	82.199389	535	15.284030515796	0.212100403661	15.242565	
7547000	82.522889	193	15.282136935197	0.257735007116	15.243057	
7548000	80.776151	552	15.325233399583	0.257848015046	15.243415	
7549000	82.397910	424	15.258983094004	0.290642180758	15.243584	
7550000	83.532262	528	15.285205047546	0.232455862756	15.241386	
7551000	82.111137	799	15.257753909869	0.258960250677	15.243239	
7552000	83.014251	902	15.217714972379	0.273880571930	15.241461	
7553000	81.346034	627	15.254970323273	0.293950512792	15.241918	
7554000	81.943792	504	15.229225356610	0.286295857810	15.240512	
7555000	79.655064	570	15.059016862996	0.218183034598	15.240021	
7556000	80.695521	572	15.178497865987	0.216822506559	15.240985	
7557000	82.715940	523	15.332926331521	0.244605546665	15.243614	
7558000	80.728481	953	15.106261479700	0.302044819784	15.242551	
7559000	79.600866	53	15.290048413851	0.198008129775	15.246710	
7560000	81.992839	60	15.217400937320	0.226687268861	15.241701	
7561000	83.285444	168	15.301937870075	0.226352385008	15.240818	
7562000	82.440854	295	15.135155958953	0.234803444132	15.244596	
7563000	82.306761	986	15.276323156769	0.286009195456	15.243844	
7564000	77.840410	785	15.050250254110	0.339454268038	15.244764	
7565000	82.337805	579	15.130815495217	0.238376280892	15.241673	
7566000	81.043859	555	15.365347258442	0.256387338752	15.240213	
7567000	84.242751	439	15.174071005132	0.258947644952	15.241570	
7568000	82.712645	172	15.342876040013	0.245993441372	15.243145	
7569000	83.225116	824	15.268997225911	0.218159215755	15.242803	
7570000	83.599434	360	15.257263263208	0.266340854838	15.241068	
7571000	82.568523	964	15.232496943453	0.268684402476	15.240114	
7572000	81.694229	100	15.206461288512	0.287235812958	15.242017	
7573000	81.505977	637	15.379677011035	0.268794870289	15.245817	
7574000	82.666515	647	15.185839809743	0.252359067225	15.242312	
7575000	80.700492	998	15.288389221537	0.202138098005	15.243998	
7576000	80.867491	967	15.236662299403	0.192680399492	15.243464	
7577000	82.824411	262	15.162480141552	0.233383801800	15.241916	
7578000	81.250162	654	15.169724278522	0.283200683413	15.243441	
7579000	83.125174	619	15.219952980705	0.219485965264	15.245240	
7580000	83.345710	226	15.290224823122	0.247126396183	15.242600	
7581000	82.937889	406	15.209941405876	0.253097774850	15.240414	
7582000	82.348473	69	15.228920947973	0.235142109848	15.243546	
7583000	78.257490	560	15.005997327426	0.258931011019	15.241439	
7584000	81.307090	58	15.155369438939	0.292105090534	15.242913	
7585000	79.758480	593	15.052929738003	0.241167214834	15.241684	
7586000	81.990824	895	15.363788386344	0.265344823388	15.242675	
7587000	81.496880	462	15.217369631716	0.292457660969	15.242085	
7588000	79.820290	63	15.114346087907	0.196815606424	15.242521	
7589000	80.209895	941	15.292938442396	0.211907753360	15.243824	
7590000	84.515985	439	15.195676342665	0.223499936387	15.241570	
7591000	82.828049	748	15.273747028055	0.222913596510	15.241328	
7592000	81.735889	786	15.207555336426	0.228960388560	15.242405	
7593000	81.699554	673	15.233446719051	0.230635420124	15.241029	
7594000	82.952210	300	15.140488453417	0.222293839565	15.242571	
7595000	81.805577	964	15.339336280524	0.261271210368	15.240114	
7596000	83.630022	905	15.281918642210	0.235410400447	15.243175	
7597000	80.236987	531	15.067832174678	0.204304305184	15.242509	
7598000	82.800574	288	15.201915392650	0.282035058932	15.242655	
7599000	83.540696	235	15.232814571925	0.248551911156	15.238867	
7600000	81.676980	428	15.068377676054	0.257669087903	15.241091	
7601000	82.482022	140	15.236812949017	0.245751153456	15.244061	
7602000	84.024313	439	15.194235444357	0.267250348219	15.241570	
7603000	83.451908	824	15.198019147982	0.254627209985	15.242803	
7604000	82.509092	288	15.306332607029	0.272616788338	15.242655	
7605000	78.409175	530	14.998765557931	0.207717496502	15.242815	
7606000	81.667839	243	15.129049308827	0.263282905783	15.243995	
7607000	82.357649	757	15.270795548033	0.271541604094	15.242265	
7608000	83.261478	878	15.147538261371	0.260106293116	15.241457	
7609000	81.063632	448	15.210678521119	0.262485526981	15.243624	
7610000	82.636656	407	15.296952506658	0.254600944502	15.242292	
7611000	82.526969	957	15.285611623078	0.243286336268	15.244037	
7612000	81.692727	390	15.258249521796	0.201214817374	15.238785	
7613000	82.847381	691	15.122255784948	0.226781616033	15.242695	
7614000	83.253860	520	15.199228031110	0.272111114304	15.242138	
7615000	80.630446	449	15.140822474361	0.212918170879	15.242967	
7616000	83.531286	670	15.267840216178	0.240148718154	15.242052	
7617000	83.087668	836	15.237272244999	0.267285055292	15.244187	
7618000	81.769520	738	15.146170605412	0.254118955042	15.241081	
7619000	82.523793	789	15.275522111293	0.253969461563	15.243681	
7620000	83.197465	559	15.227136961973	0.244774018667	15.239731	
7621000	84.216066	775	15.175723762631	0.240336470542	15.241856	
7622000	82.550657	522	15.172413990323	0.268065259905	15.238661	
7623000	81.644535	46	15.072609174415	0.259770144978	15.243435	
7624000	80.156892	273	15.107639845326	0.303867325262	15.244023	
7625000	80.891414	113	15.192698406250	0.298473442767	15.246035	
7626000	82.363317	777	15.215411599555	0.271697216421	15.242508	
7627000	82.121166	144	15.187754190854	0.267044837552	15.242930	
7628000	82.348120	551	15.161988848125	0.231875740458	15.241309	
7629000	82.263298	494	15.246662248365	0.253013603287	15.243541	
7630000	81.031070	346	15.133033642279	0.233992302416	15.242890	
7631000	80.672458	165	15.186746617973	0.283098349657	15.242489	
7632000	81.452280	798	15.221707430273	0.225635394315	15.242100	
7633000	81.861650	954	15.168078141444	0.275667634690	15.243519	
7634000	80.997997	447	15.222615134715	0.280737753042	15.241949	
7635000	80.582724	461	15.143672531341	0.268671843351	15.238021	
7636000	80.443676	541	15.308294186100	0.309145176288	15.241923	
7637000	83.406623	736	15.224821160077	0.223278877416	15.239065	
7638000	82.958115	844	15.211595815268	0.240955743856	15.243453	
7639000	82.410226	598	15.289976291460	0.230545364719	15.240580	
7640000	81.109642	783	15.337291970357	0.227112644251	15.243625	
7641000	81.681559	234	15.030790083178	0.257069250401	15.244359	
7642000	82.336479	54	15.251437730009	0.266269516470	15.241992	
7643000	81.869448	722	15.122803414470	0.279923108027	15.240864	
7644000	80.756453	681	15.389833709724	0.247140830579	15.238696	
7645000	81.054231	837	15.120387446961	0.245092918776	15.243538	
7646000	82.154113	287	15.187260265494	0.252995621963	15.243243	
7647000	82.225457	173	15.233258863808	0.256894482623	15.240100	
7648000	82.289500	79	15.245864629256	0.275858307393	15.240709	
7649000	82.215625	240	15.191969456445	0.258018400553	15.243663	
7650000	81.793695	964	15.202855871634	0.204065780256	15.240114	
7651000	82.526197	784	15.116925692347	0.238236517004	15.241741	
7652000	80.194968	378	14.998160054232	0.245828813804	15.240147	
7653000	80.942814	749	15.074364505509	0.252056511078	15.241243	
7654000	83.418277	877	15.270916633476	0.245421481962	15.242594	
7655000	81.927961	483	15.115491083225	0.280987534023	15.244382	
7656000	83.524794	636	15.257882172143	0.221819226877	15.244217	
7657000	82.379796	819	15.234550419290	0.265900118374	15.243082	
7658000	80.885916	484	15.161595497324	0.190417997249	15.241565	
7659000	82.646724	787	15.125585324290	0.212872313122	15.243285	
7660000	79.545411	659	14.997308409313	0.258717838725	15.240321	
7661000	82.499878	652	15.171805089831	0.263159426119	15.243052	
7662000	83.285199	163	15.288438310434	0.266592534805	15.245555	
7663000	83.148842	439	15.064163304838	0.253366086053	15.241570	
7664000	82.949863	748	15.144641317678	0.256543203369	15.241328	
7665000	82.646471	294	15.236666156335	0.234469406408	15.245221	
7666000	82.688181	815	15.248364371742	0.248471291360	15.240295	
7667000	82.836976	532	15.287512520631	0.261555961498	15.241785	
7668000	83.751707	444	15.251055268361	0.231937221950	15.242080	
7669000	79.624600	573	15.334622294412	0.234261166182	15.244306	
7670000	82.502646	634	15.242145895666	0.302415066084	15.241138	
7671000	83.682524	905	15.277880906664	0.241642349802	15.243175	
7672000	78.401479	602	15.355995050361	0.337050250350	15.243289	
7673000	82.098056	789	15.077891202215	0.230959395489	15.243681	
7674000	82.028530	688	15.297580785838	0.235627006556	15.242695	
7675000	82.483388	545	15.272407601333	0.220799271561	15.241365	
7676000	82.367247	151	15.264253278717	0.216059311721	15.244921	
7677000	82.503779	122	15.239227624015	0.228114477476	15.241934	
7678000	78.045738	270	15.341617738182	0.196672668686	15.241190	
7679000	81.770712	150	15.244503567408	0.229086720920	15.243033	
7680000	81.769870	95	15.166817221753	0.296461713543	15.241192	
7681000	79.314428	190	15.147977630821	0.180640284858	15.242382	
7682000	81.197938	462	15.093608875878	0.206809113364	15.242085	
7683000	83.199680	953	15.182081120904	0.236636705991	15.242551	
7684000	81.160408	298	15.066446704015	0.221103873201	15.244559	
7685000	81.483896	235	15.194708695663	0.301343765407	15.238867	
7686000	82.705270	466	15.222852438441	0.238341547822	15.241446	
7687000	84.187493	360	15.240889840074	0.233769678680	15.241068	
7688000	82.731326	438	15.212280454407	0.271666159292	15.240870	
7689000	82.027736	257	15.197366415729	0.236031303034	15.241103	
7690000	83.182474	364	15.267089611667	0.249287615429	15.244122	
7691000	78.714650	566	15.407511481688	0.301208170631	15.239411	
7692000	83.710565	532	15.154809446838	0.242880234833	15.241785	
7693000	83.495951	168	15.293732104631	0.241340575899	15.240818	
7694000	82.756050	70	15.189160567680	0.226867844082	15.241970	
7695000	82.077933	453	15.186535054323	0.252618816397	15.239159	
7696000	79.373552	96	15.403497388464	0.277532080618	15.242602	
7697000	81.731873	541	15.211954117957	0.191998696161	15.241923	
7698000	82.286979	737	15.136627055960	0.226676297179	15.243836	
7699000	81.333015	239	15.046481865015	0.259232609999	15.243434	
7700000	81.410513	63	15.257727787362	0.215935170668	15.242521	
7701000	79.966683	224	15.054530316164	0.274514064547	15.243222	
7702000	83.207632	899	15.126624181970	0.269455407592	15.243584	
7703000	82.780437	737	15.197883379682	0.252917743480	15.243836	
7704000	81.870307	154	15.106577306162	0.217119246068	15.240561	
7705000	82.632398	546	15.219314107301	0.253648853293	15.240017	
7706000	82.718635	892	15.285940152125	0.225178058143	15.241458	
7707000	80.865933	195	15.354126460276	0.250608458625	15.241101	
7708000	82.766983	23	15.171736334455	0.251216944306	15.243311	
7709000	84.335323	439	15.219144313556	0.256296292024	15.241570	
7710000	80.263147	764	15.368834560388	0.285824855104	15.243952	
7711000	82.119719	596	15.150340600898	0.245442109255	15.240218	
7712000	82.702010	484	15.267821992530	0.270778998324	15.241565	
7713000	82.558363	487	15.229732404310	0.280420174121	15.241810	
7714000	82.870933	683	15.217484896883	0.264678779813	15.241160	
7715000	82.923000	462	15.158917191722	0.244904986418	15.242085	
7716000	80.819120	867	15.327633376630	0.286352723893	15.242416	
7717000	82.642250	630	15.161389641567	0.269849104359	15.241048	
7718000	81.362698	778	15.325074409939	0.280090781605	15.245541	
7719000	82.419769	827	15.070079329297	0.234189315766	15.241433	
7720000	77.021175	320	15.050211955649	0.340132944648	15.241006	
7721000	84.103269	441	15.277632101489	0.234133492860	15.243410	
7722000	83.483844	689	15.245631373575	0.251437717523	15.241867	
7723000	82.600114	210	15.218245293433	0.235944165385	15.242427	
7724000	82.991331	765	15.147865058777	0.251912900335	15.243738	
7725000	78.482390	948	15.151690323040	0.339860153481	15.242881	
7726000	82.887778	967	15.181791272339	0.246682355748	15.243464	
7727000	81.878204	341	15.187554252051	0.194303264249	15.242487	
7728000	81.188976	682	15.130582308883	0.223460298145	15.244657	
7729000	82.715279	729	15.150264635241	0.225980295932	15.242616	
7730000	81.426473	626	15.337970260957	0.301022113337	15.243294	
7731000	81.445300	571	15.219068763166	0.192229735421	15.243611	
7732000	82.001426	57	15.260292902913	0.217300547392	15.244229	
7733000	80.389141	876	15.376400532762	0.259904176370	15.242870	
7734000	81.543318	72	15.164688228160	0.230621405543	15.243363	
7735000	81.395740	574	15.219172436528	0.272132171784	15.242969	
7736000	81.233351	830	15.229346763090	0.307088849374	15.242353	
7737000	83.186786	953	15.225430875195	0.230127151008	15.242551	
7738000	82.581436	279	15.145895360364	0.276595620473	15.245243	
7739000	81.092639	336	15.056903240635	0.259791404897	15.243505	
7740000	81.204521	209	15.189092948987	0.204511162896	15.241686	
7741000	78.934882	610	15.065389684691	0.195198516615	15.236916	
7742000	82.832534	523	15.240088255117	0.201299710823	15.243614	
7743000	82.241873	770	15.242714832547	0.230525687818	15.243080	
7744000	80.972393	22	15.376432485131	0.259557812729	15.242551	
7745000	83.033506	520	15.206713850678	0.277997847734	15.242138	
7746000	82.299125	731	15.256703343513	0.212804377662	15.241827	
7747000	82.238401	984	15.295683698714	0.239996383456	15.240763	
7748000	80.230532	882	15.022359283172	0.245306973843	15.243113	
7749000	81.935376	475	15.074754720386	0.238570022214	15.242021	
7750000	82.237542	908	15.263234189905	0.278117588125	15.243043	
7751000	81.621359	908	15.063670355847	0.249819460985	15.243043	
7752000	80.553770	794	15.384323557941	0.245325659629	15.241917	
7753000	82.815370	657	15.114793962189	0.243576420752	15.239335	
7754000	82.534255	94	15.236238284052	0.267708056016	15.241842	
7755000	81.708475	700	15.274493782365	0.217001820676	15.242121	
7756000	81.934620	999	15.158453852794	0.207745842393	15.243005	
7757000	81.361008	703	15.079470687383	0.271839340802	15.242893	
7758000	81.398261	896	15.310087135439	0.274557234990	15.242090	
7759000	81.614706	844	15.268291382212	0.286980553984	15.243453	
7760000	83.208273	561	15.201036461617	0.236628301322	15.241707	
7761000	82.477755	551	15.218281721761	0.255648933337	15.241309	
7762000	79.997588	299	15.049277683042	0.209939670535	15.239866	
